"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-02","17.67"," 1145"," 1156","0.00",,,"0","73","53","    0","  330","  330","0.0","29.1","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-03","12.53"," 1730"," 1729","0.00",,,"68","78","58","    0","  260","  260","0.0","23.0","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-04","9.17"," 1658"," 1656","0.00",,,"65","77","52","    0","  270","  260","0.0","21.0","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-05","13.42"," 1518"," 1435","0.00",,,"62","72","52","    0","  280","  280","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-06","9.17"," 1646"," 1647","0.00",,,"65","79","50","    0","  280","  280","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-07","8.05"," 1704"," 1723","0.00",,,"71","87","55","    0","  250","  260","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-08","10.29"," 1655"," 1646","0.00",,,"71","86","56","    0","  280","  280","0.0","21.9","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-09","14.99"," 1353"," 1522","0.00",,,"60","68","52","    0","  260","  270","0.0","32.0","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-10","10.29"," 1445"," 1420","0.00",,,"64","76","51","    0","  280","  280","0.0","23.9","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-11","9.17"," 1843"," 1842","0.00",,,"63","71","54","    0","  290","  290","0.0","17.9","21.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-12","12.75"," 1557"," 1616","0.00",,,"59","65","53","    0","  210","  210","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-13","13.42"," 1328"," 1327","0.00",,,"57","61","52",,"  250","  250","0.0","25.9","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-14","14.09"," 1559"," 1759","0.00",,,"59","65","53",,"  260","  260","0.0","25.9","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-15","11.63"," 1624"," 1642","0.00",,,"63","71","55",,"  260","  250","0.0","25.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-16","17.00"," 1634"," 1610","0.00",,,"60","68","52","    0","  250","  270","0.0","30.0","36.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-17","14.76"," 1647"," 1646","0.00",,,"60","69","51","    0","  250","  250","0.0","29.1","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-18","12.75"," 1435"," 1410","0.00",,,"61","71","51","    0","  270","  270","0.0","28.0","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-19","9.62"," 1608"," 1613","0.00",,,"64","74","53","    0","  290","  280","0.0","23.9","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-20","10.74"," 1702"," 1700","0.00",,,"65","77","53","    0","  290","  290","0.0","25.1","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-21","10.51"," 1412"," 1411","0.00",,,"64","76","52","    0","  280","  280","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-22","11.63"," 1548"," 1533","0.00",,,"62","70","53","    0","  270","  270","0.0","25.9","30.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-23","13.65"," 1401"," 1347","0.00",,,"60","69","51","    0","  280","  290","0.0","28.0","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-24","16.11"," 1655"," 1654","0.00",,,"59","67","51","    0","  280","  280","0.0","28.0","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-25","16.78"," 1345"," 1708","0.00",,,"57","63","51","    0","  280","  260","0.0","25.1","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-26","13.87"," 1447"," 1615","0.00",,,"56","61","51","    0","  260","  250","0.0","23.9","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-27","14.32"," 2247"," 2256","0.00",,,"57","62","51","    0","  250","  250","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-28","21.70"," 0709"," 0709","0.00",,,"57","62","52","    0","  260","  260","0.0","34.9","38.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-29","10.96"," 1555"," 1609","0.00",,,"63","74","51","    0","  260","  270","0.0","28.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-30","5.82"," 1745"," 1744","0.00",,,"76","95","56","    0","  260","  260","0.0","23.0","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-05-31","9.17"," 1539"," 1352","0.00",,,"77","91","63","    0","  260","  280","0.0","21.0","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-01","15.43"," 1847"," 1816","0.00",,,"60","67","53","    0","  250","  250","0.0","28.0","33.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-02","22.59"," 1833"," 1426","0.00",,,"57","62","51","    0","  260","  240","0.0","34.9","44.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-03","16.78"," 1708"," 1701","0.00",,,"59","66","51","    0","  260","  260","0.0","30.0","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-04","15.88"," 1745"," 1744","0.00",,,"58","65","50",,"  240","  250","0.0","32.0","40.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-05","17.22"," 1957"," 2025","0.00",,,"62","71","52","    0","  250","  260","0.0","32.0","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-06","13.20"," 1831"," 1845","0.00",,,"63","73","52","    0","  260","  260","0.0","28.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-07","11.86"," 1721"," 1731","0.00",,,"68","82","54","    0","  260","  250","0.0","30.0","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-08","18.12"," 2034"," 2110","0.00",,,"59","65","53",,"  240","  250","0.0","32.0","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-09","15.88"," 1407"," 1406","0.00",,,"59","64","53","    0","  250","  260","0.0","28.0","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-10","18.57"," 2015"," 1243","0.00",,,"58","63","53","    0","  260","  240","0.0","31.1","36.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-11","23.04"," 1822"," 1738","0.00",,,"59","64","53","    0","  250","  260","0.0","40.0","47.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-12","20.80"," 1549"," 1546","0.00",,,"59","66","52","    0","  250","  260","0.0","32.0","38.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-13","12.75"," 1654"," 1654","0.00",,,"64","77","50",,"  260","  250","0.0","30.0","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-14","11.18"," 1624"," 1628","0.00",,,"69","84","54",,"  270","  260","0.0","28.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-15","14.76"," 1423"," 1607","0.00",,,"62","71","53",,"  270","  280","0.0","25.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-16","11.18"," 1451"," 1451","0.00",,,"66","80","52",,"  290","  280","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-17","13.87"," 1734"," 1749","0.00",,,"64","74","53",,"  280","  270","0.0","25.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-18","11.41"," 1738"," 1411","0.00",,,"68","82","54",,"  290","  280","0.0","21.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-19","11.18"," 1719"," 1553","0.00",,,"70","82","57",,"  270","  260","0.0","23.0","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-20","10.29"," 1637"," 1640","0.00",,,"73","87","58",,"  270","  270","0.0","23.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-21","12.08"," 1553"," 1616","0.00",,,"69","82","56",,"  270","  280","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-22","12.97"," 1307"," 1257","0.00",,,"62","70","54","    0","  280","  280","0.0","28.0","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-23","13.42"," 1850"," 1919","0.00",,,"59","65","53","    0","  230","  240","0.0","29.1","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-24","15.88"," 1724"," 1817","0.00",,,"59","65","53",,"  260","  240","0.0","32.0","38.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-25","14.32"," 1450"," 1444","0.10",,,"61","67","55",,"  260","  260","0.0","23.9","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-26","10.51"," 1447"," 1400","0.00",,,"64","73","54",,"  200","  190","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-27","13.20"," 1111"," 1106","0.00",,,"67","72","61",,"  170","  180","0.0","25.1","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-28","13.20"," 1600"," 1647","0.00",,,"62","68","55","    0","  260","  260","0.0","28.0","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-29","14.99"," 1741"," 1722","0.00",,,"63","73","53","    0","  260","  260","0.0","31.1","36.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-06-30","15.43"," 1634"," 1633","0.00",,,"62","68","55","    0","  260","  260","0.0","28.0","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-01","13.87"," 1521"," 1524","0.00",,,"64","73","54","    0","  270","  270","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-02","10.96"," 1600"," 1555","0.00",,,"68","82","54","    0","  280","  270","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-03","9.84"," 1548"," 1548","0.00",,,"73","87","59","    0","  280","  280","0.0","19.9","21.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-04","14.54"," 1424"," 1546","0.00",,,"63","69","56","    0","  280","  290","0.0","25.9","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-05","13.65"," 1515"," 1535","0.00",,,"62","70","54","    0","  280","  280","0.0","25.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-06","14.54"," 1801"," 1817","0.00",,,"62","69","54","    0","  270","  260","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-07","14.76"," 1835"," 1822","0.00",,,"61","69","53","    0","  270","  260","0.0","25.1","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-08","11.63"," 1542"," 1546","0.00",,,"63","70","55","    0","  280","  280","0.0","25.1","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-09","11.41"," 1258"," 1238","0.00",,,"63","68","57","    0","  280","  270","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-10","9.62"," 1625"," 1605","0.00",,,"65","72","57","    0","  230","  220","0.0","21.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-11","13.20"," 1459"," 1458","0.00",,,"63","68","57","    0","  250","  250","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-12","11.63"," 1749"," 1543","0.00",,,"63","69","56","    0","  270","  260","0.0","23.0","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-13","11.41"," 1442"," 1442","0.00",,,"61","67","55","    0","  270","  280","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-14","12.30"," 1518"," 1620","0.00",,,"58","60","55","    0","  220","  250","0.0","21.0","23.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-15","13.42"," 1635"," 1635","0.00",,,"61","67","55","    0","  240","  240","0.0","23.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-16","14.54"," 1715"," 0323","0.00",,,"60","64","56","    0","  250","  230","0.0","21.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-17","9.40"," 1444"," 1444","0.00",,,"63","71","54","    0","  280","  270","0.0","25.1","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-18","9.84"," 1619"," 1631","0.00",,,"63","72","54","    0","  260","  260","0.0","25.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-19","15.88"," 1459"," 1516","0.00",,,"60","63","56","    0","  260","  260","0.0","31.1","36.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-20","14.09"," 1636"," 1736","0.00",,,"60","64","56","    0","  250","  250","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-21","12.97"," 1507"," 1506","0.00",,,"60","65","55","    0","  260","  260","0.0","25.1","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-22","10.51"," 1727"," 1740","0.00",,,"63","71","54","    0","  280","  280","0.0","23.0","25.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-23","10.74"," 1607"," 1607","0.00",,,"62","69","54","    0","  290","  280","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-24","6.93"," 1728"," 1728","0.00",,,"66","75","56","    0","  330","  330","0.0","12.1","14.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-25","6.71"," 1717"," 1721","0.00",,,"66","74","58",,"  280","  270","0.0","17.0","19.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-26","9.62"," 1709"," 1709","0.00",,,"64","72","56",,"  280","  270","0.0","21.9","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-27","12.30"," 1650"," 1709","0.00",,,"62","69","54",,"  280","  260","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-28","10.29"," 1713"," 1719","0.00",,,"63","72","53",,"  260","  250","0.0","23.0","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-29","13.65"," 1436"," 1435","0.00",,,"64","71","57",,"  240","  240","0.0","30.0","34.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-30","13.20"," 0343"," 0331","0.00",,,"62","66","57",,"  240","  240","0.0","23.9","29.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-07-31","10.29"," 1707"," 1726","0.00",,,"64","72","56",,"  280","  280","0.0","23.9","25.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-01","9.84"," 1651"," 1651","0.00",,,"65","75","55",,"  250","  240","0.0","23.0","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-02","13.20"," 2005"," 2005","0.00",,,"61","67","55","    0","  250","  250","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-03","13.20"," 1308"," 1324","0.00",,,"62","67","56","    0","  250","  250","0.0","25.1","31.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-04","12.75"," 1654"," 1640","0.00",,,"66","71","60","    0","  270","  260","0.0","23.0","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-05","14.99"," 1540"," 1529","0.00",,,"64","71","57","    0","  260","  260","0.0","29.1","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-06","15.66"," 1549"," 1551","0.00",,,"63","68","58","    0","  270","  260","0.0","28.0","30.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-07","10.74"," 1600"," 1552","0.00",,,"67","76","57","    0","  280","  280","0.0","23.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-08","12.53"," 1445"," 1459","0.00",,,"64","70","57","    0","  280","  290","0.0","25.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-09","7.83"," 1719"," 1805","0.00",,,"66","73","58","    0","  280","  260","0.0","16.1","17.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-10","12.75"," 1603"," 1611","0.00",,,"65","69","60","    0","  260","  260","0.0","21.9","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-11","16.11"," 1629"," 1504","0.00",,,"62","67","57",,"  260","  270","0.0","25.1","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-12","14.09"," 1417"," 1436","0.00",,,"71","68","57",,"  250","  250","0.0","23.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-13","14.32"," 1553"," 1552","0.00",,,,"66","57",,"  260","  260","0.0","25.1","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2001-08-14","14.76"," 1745"," 1757","0.00",,,"61","66","55",,"  260","  260","0.0","30.0","32.0",,,,,,
